feed_event_id,timestamp,agent_id,provider_id,event_type,delay_minutes,reported_balance
FEED-000915,2026-06-20T17:20:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000916,2026-06-20T17:20:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000917,2026-06-20T17:20:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000918,2026-06-20T17:30:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000919,2026-06-20T17:30:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000920,2026-06-20T17:30:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000921,2026-06-20T17:30:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000922,2026-06-20T17:30:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000923,2026-06-20T17:30:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000924,2026-06-20T17:30:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000925,2026-06-20T17:30:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000926,2026-06-20T17:30:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000927,2026-06-20T17:30:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000928,2026-06-20T17:30:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000929,2026-06-20T17:30:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000930,2026-06-20T17:30:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000931,2026-06-20T17:30:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000932,2026-06-20T17:30:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000933,2026-06-20T17:30:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000934,2026-06-20T17:30:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000935,2026-06-20T17:30:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000936,2026-06-20T17:40:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000937,2026-06-20T17:40:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000938,2026-06-20T17:40:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000939,2026-06-20T17:40:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000940,2026-06-20T17:40:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000941,2026-06-20T17:40:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000942,2026-06-20T17:40:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000943,2026-06-20T17:40:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000944,2026-06-20T17:40:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000945,2026-06-20T17:40:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000946,2026-06-20T17:40:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000947,2026-06-20T17:40:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000948,2026-06-20T17:40:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000949,2026-06-20T17:40:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000950,2026-06-20T17:40:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000951,2026-06-20T17:40:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000952,2026-06-20T17:40:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000953,2026-06-20T17:40:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000954,2026-06-20T17:50:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000955,2026-06-20T17:50:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000956,2026-06-20T17:50:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000957,2026-06-20T17:50:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000958,2026-06-20T17:50:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000959,2026-06-20T17:50:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000960,2026-06-20T17:50:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000961,2026-06-20T17:50:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000962,2026-06-20T17:50:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000963,2026-06-20T17:50:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000964,2026-06-20T17:50:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000965,2026-06-20T17:50:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000966,2026-06-20T17:50:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000967,2026-06-20T17:50:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000968,2026-06-20T17:50:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000969,2026-06-20T17:50:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000970,2026-06-20T17:50:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000971,2026-06-20T17:50:59+06:00,AG006,ROCKET,HEARTBEAT,0,
